0	#	Родитель	#	0 	@
3.3.3.3.	#	КАФЕДРА Истории, краеведения и методики преподавания истории	#	11,00 	@
..........	#	Заведующий кафедрой, к.н., имеющий звание доцент	#	1,00 	@
..........	#	Профессор, д.н., имеющий уч.звание "профессор"	#	1,50 	@
..........	#	Профессор, д.н.	#	1,50 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	3,00 	@
..........	#	Доцент, к.н.	#	1,00 	@
..........	#	Ст. преподаватель, к.н.	#	1,00 	@
..........	#	Ассистент	#	1,00 	@
..........	#	Старший лаборант	#	1,00 	@
3.3.3.4.	#	КАФЕДРА Философии и социальных наук	#	9,75 	@
..........	#	Заведующий кафедрой, к.н., имеющий звание доцент	#	1,00 	@
..........	#	Профессор, д.н., имеющий уч.звание "профессор"	#	1,00 	@
..........	#	Профессор, д.н.	#	1,00 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	2,00 	@
..........	#	Доцент, к.н.	#	2,75 	@
..........	#	Ассистент	#	1,00 	@
..........	#	Старший лаборант	#	1,00 	@
3.3.3.5.	#	КАФЕДРА Изобразительного искусства, методики преподавания и дизайна	#	19,75 	@
..........	#	Заведующий кафедрой, к.н., имеющий звание доцент	#	1,00 	@
..........	#	Профессор, д.н., имеющий уч.звание "профессор"	#	0,50 	@
..........	#	Профессор	#	2,00 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	5,00 	@
..........	#	Ст. преподаватель, к.н.	#	0,75 	@
..........	#	Ст. преподаватель	#	3,50 	@
..........	#	Ассистент	#	6,00 	@
..........	#	Старший лаборант	#	1,00 	@
3.3.3.6.	#	КАФЕДРА Иностранной филологии и методики преподавания	#	23,50 	@
..........	#	Заведующий кафедрой, к.н., имеющий звание доцент	#	1,00 	@
..........	#	Профессор, д.н., имеющий уч.звание "профессор"	#	1,25 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	6,25 	@
..........	#	Доцент, к.н.	#	5,00 	@
..........	#	Ст. преподаватель, к.н.	#	1,50 	@
..........	#	Ст. преподаватель	#	3,50 	@
..........	#	Ассистент	#	4,00 	@
..........	#	Старший лаборант	#	1,00 	@
3.3.3.7.	#	КАФЕДРА Музыкальной педагогики и исполнительства	#	35,50 	@
..........	#	Заведующий кафедрой, д.н., имеющий звание профессор	#	0,50 	@
..........	#	Профессор, к.н., имеющий уч.звание "доцент"	#	1,00 	@
..........	#	Профессор	#	0,75 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	6,75 	@
..........	#	Доцент, к.н.	#	3,00 	@
..........	#	Доцент	#	3,50 	@
..........	#	Ст. преподаватель, к.н.	#	3,00 	@
..........	#	Ст. преподаватель	#	8,25 	@
..........	#	Ассистент	#	7,75 	@
..........	#	Старший лаборант	#	1,00 	@
3.3.4.	#	Отдел дополнительного образования	#	5,00 	@
..........	#	Начальник отдела	#	1,00 	@
..........	#	Ведущий специалист по учебно-методической работе 	#	1,00 	@
..........	#	Специалист по учебно-методической работе 2 категории	#	2,00 	@
..........	#	Ведущий документовед 	#	0,50 	@
..........	#	Старший лаборант	#	0,50 	@
3.3.5.	#	Научно-исследовательский центр глубинной психологии	#	2,50 	@
..........	#	Начальник центра	#	0,50 	@
..........	#	Старший научный сотрудник, имеющий ученую степень кандидат наук	#	1,00 	@
..........	#	Младший научный сотрудник	#	1,00 	@
3.3.6.	#	Научно-методический центр экономических исследований	#	2,00 	@
..........	#	Начальник	#	1,00 	@
..........	#	Лаборант	#	1,00 	@
3.3.7.	#	Центр международных связей и работы с иностранными студентами	#	4,00 	@
..........	#	Начальник	#	1,00 	@
..........	#	Ведущий специалист по связям с общественностью	#	1,00 	@
..........	#	Ведущий специалист	#	2,00 	@
3.3.8.	#	Научно-исследовательский центр "образование, наука и культура ЮБК"	#	1,00 	@
..........	#	Научный сотрудник	#	1,00 	@
3.3.9.	#	Научно-методический учебный центр дистанционного образования	#	3,00 	@
..........	#	Начальник центра	#	0,50 	@
..........	#	Младший научный сотрудник	#	1,00 	@
..........	#	Специалист по учебно-методической работе 1 категории	#	0,50 	@
..........	#	Ведущий инженер-программист	#	1,00 	@
3.3.1...........	#	Научно-исследовательский сектор	#	6,50 	@
..........	#	Ведущий научный сотрудник, имеющий ученую степень доктор наук	#	1,00 	@
..........	#	Старший научный сотрудник, имеющий ученую степень доктор наук	#	0,50 	@
..........	#	Старший научный сотрудник, имеющий ученую степень кандидат наук	#	1,00 	@
..........	#	Научный сотрудник	#	0,50 	@
..........	#	Младший научный сотрудник	#	2,00 	@
..........	#	Редактор 1 категории	#	1,00 	@
..........	#	Старший лаборант	#	0,50 	@
3.3.11.	#	Учебно-методический отдел	#	8,50 	@
..........	#	Начальник отдела	#	1,00 	@
..........	#	Заместитель начальника	#	1,00 	@
..........	#	Руководитель производственной практики	#	1,00 	@
..........	#	Ведущий специалист по учебно-методической работе 	#	1,00 	@
..........	#	Специалист по учебно-методической работе 1 категории	#	3,50 	@
..........	#	Ведущий специалист 	#	1,00 	@
3.3.12.	#	Редакционно-издательский отдел	#	10,50 	@
..........	#	Начальник отдела	#	1,00 	@
..........	#	Редактор 1 категории	#	2,00 	@
..........	#	Редактор 2 категории	#	4,50 	@
..........	#	Дизайнер 	#	1,50 	@
..........	#	Оператор электронно-вычислительных и вычислительных машин	#	1,50 	@
3.3.13.	#	Информационно-вычислительный центр	#	7,50 	@
..........	#	Начальник центра	#	1,00 	@
..........	#	Ведущий инженер-программист	#	1,50 	@
..........	#	Инженер-программист 1 категории	#	2,00 	@
..........	#	Инженер-электроник 1 категории	#	1,00 	@
..........	#	Старший лаборант	#	1,50 	@
..........	#	Оператор электронно-вычислительных и вычислительных машин	#	0,50 	@
3.3.14.	#	Отдел кадров	#	6,00 	@
..........	#	Ведущий специалист по кадрам	#	1,00 	@
..........	#	Ведущий специалист по ведению воинского учета	#	1,00 	@
..........	#	Ведущий специалист по содействию трудоустройству выпускников	#	1,00 	@
..........	#	Специалист по кадрам 1 категории	#	3,00 	@
3.3.15.	#	Финансово-экономическая служба	#	9,00 	@
..........	#	Старший бухгалтер	#	1,00 	@
..........	#	Ведущий бухгалтер	#	6,00 	@
..........	#	Ведущий экономист	#	2,00 	@
3.3.16.	#	Библиотека	#	18,00 	@
..........	#	Заведующий библиотекой	#	1,00 	@
..........	#	Заведующий отделом обслуживания научно-методической и художественной литературой	#	1,00 	@
..........	#	Заведующий сектором обслуживания через читальный зал	#	1,00 	@
..........	#	Библиотекарь ведущий	#	1,00 	@
..........	#	Библиотекарь 1 категории	#	5,00 	@
..........	#	Библиограф 1 категории	#	1,00 	@
..........	#	Библиотекарь 2 категории	#	3,00 	@
..........	#	Заведующий отделом комплектования и научной обработки документов	#	1,00 	@
..........	#	Библиотекарь 1 категории	#	1,00 	@
..........	#	Заведующий отделом автоматизации библиотечно-библиографических процессов и информационного обслуживания	#	1,00 	@
..........	#	Ведущий библиограф	#	1,00 	@
..........	#	Заведующий сектором поддержки автоматизированной библиотечной системы и программного обеспечения	#	1,00 	@
3.3.17.	#	Хозяйственный отдел	#	79,00 	@
..........	#	Начальник отдела	#	1,00 	@
..........	#	Заведующий складом	#	1,00 	@
..........	#	Ведущий инженер	#	1,00 	@
..........	#	Ведущий энергетик	#	1,00 	@
..........	#	Ведущий инженер по гражданской обороне и чрезвычайным ситуациям	#	3,00 	@
..........	#	Ведущий инженер по охране труда	#	1,00 	@
..........	#	Ведущий инженер пожарной охраны	#	1,00 	@
..........	#	Заведующий хозяйством	#	3,00 	@
..........	#	Заведующий общежитием	#	2,00 	@
..........	#	Настройщик пианино и роялей 4-8 разрядов	#	1,00 	@
..........	#	Водитель автомобиля	#	5,00 	@
..........	#	Рабочий по комплексному обслуживанию и ремонту зданий 3 разряда	#	3,00 	@
..........	#	Плотник	#	1,00 	@
..........	#	Слесарь-сантехник 4 разряда	#	2,00 	@
..........	#	Электромонтер по ремонту и обслуживанию электрооборудования 4 разряда	#	2,00 	@
..........	#	Электрогазосварщик 4 разряда	#	1,00 	@
..........	#	Сторож	#	14,00 	@
..........	#	Дежурный по общежитию	#	8,00 	@
..........	#	Кастелянша	#	1,00 	@
..........	#	Уборщик служебных помещений	#	22,00 	@
..........	#	Техник по эксплуатации и ремонту оборудования	#	1,00 	@
..........	#	Дворник	#	3,00 	@
..........	#	Оператор котельной	#	1,00 	@
3.3.18.	#	ЭКОНОМИКО-ГУММАНИТАРНЫЙ КОЛЛЕДЖ	#	57,25 	@
..........	#	Директор	#	1,00 	@
..........	#	Заместитель директора колледжа	#	1,00 	@
..........	#	Директор студенческого клуба	#	1,00 	@
..........	#	Преподаватель	#	27,25 	@
..........	#	Преподаватель 1 категории	#	10,75 	@
..........	#	Преподаватель высшей категории	#	5,25 	@
..........	#	Музыкальный руководитель	#	1,50 	@
..........	#	Концертмейстер	#	3,00 	@
..........	#	Воспитатель	#	0,50 	@
..........	#	Методист 1 категории	#	1,00 	@
..........	#	Сторож	#	3,00 	@
..........	#	Уборщик служебных помещений	#	1,00 	@
..........	#	Рабочий по комплексному обслуживанию и ремонту зданий	#	1,00 	@
3.4.	#	Евпаторийский институт социальных наук (филиал) федерального государственного автономного образовательного учреждения высшего образования «Крымский федеральный университет имени В.И. Вернадского».	#	98,25 	@
..........	#	Директор	#	1,00 	@
..........	#	Заместитель директора по учебно-воспитательной и научной работе	#	1,00 	@
..........	#	Заместитель директора по административно-хозяйственной деятельности	#	1,00 	@
3.4.1.	#	КАФЕДРА Методик начального и дошкольного образования	#	14,25 	@
..........	#	Заведующий кафедрой, д.н., имеющий звание профессор	#	1,00 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	5,25 	@
..........	#	Доцент, к.н.	#	0,25 	@
..........	#	Ст. преподаватель, к.н.	#	0,25 	@
..........	#	Ст. преподаватель	#	2,50 	@
..........	#	Ассистент 	#	3,00 	@
..........	#	Специалист по учебно-методической работе 1 категории	#	1,50 	@
..........	#	Старший лаборант	#	2,00 	@
3.4.2.	#	КАФЕДРА Филологических дисциплин и методик их преподавания	#	18,25 	@
..........	#	Заведующий кафедрой, к.н., имеющий звание доцент	#	1,00 	@
..........	#	Профессор, д.н., имеющий уч.звание "профессор"	#	0,50 	@
..........	#	Профессор, д.н.	#	0,50 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	5,50 	@
..........	#	Доцент, к.н.	#	1,75 	@
..........	#	Ассистент	#	2,50 	@
..........	#	Ст. преподаватель	#	4,50 	@
..........	#	Старший лаборант	#	1,00 	@
..........	#	Лаборант 	#	1,00 	@
3.4.3.	#	КАФЕДРА Социальной педагогики и психологии	#	14,75 	@
..........	#	Заведующий кафедрой, к.н.	#	1,00 	@
..........	#	Профессор, д.н.	#	0,50 	@
..........	#	Доцент, к.н.	#	2,00 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	2,25 	@
..........	#	Ст. преподаватель	#	4,25 	@
..........	#	Ассистент 	#	2,75 	@
..........	#	Старший лаборант	#	1,00 	@
..........	#	Лаборант 	#	1,00 	@
3.4.4.	#	КАФЕДРА Истории и правоведения	#	12,50 	@
..........	#	Заведующий кафедрой, к.н., имеющий звание доцент	#	1,00 	@
..........	#	Профессор, д.н., имеющий уч.звание "профессор"	#	0,50 	@
..........	#	Профессор, д.н.	#	0,50 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	7,50 	@
..........	#	Доцент, к.н.	#	0,50 	@
..........	#	Ст. преподаватель, к.н.	#	0,25 	@
..........	#	Ст. преподаватель	#	1,25 	@
..........	#	Старший лаборант	#	1,00 	@
3.4.5.	#	Административно-хозяйственный отдел	#	28,00 	@
..........	#	Заведующий хозяйством	#	1,00 	@
..........	#	Ведущий инженер по гражданской обороне и чрезвычайным ситуациям	#	1,00 	@
..........	#	Ведущий инженер	#	1,00 	@
..........	#	Секретарь руководителя	#	1,00 	@
..........	#	Ведущий инженер-электроник	#	1,00 	@
..........	#	Уборщик служебных помещений	#	5,00 	@
..........	#	Дворник	#	3,00 	@
..........	#	Сторож	#	8,00 	@
..........	#	Мастер по эксплуатации оборудования газовых объектов	#	1,00 	@
..........	#	Плотник 4, 5 разряда	#	1,00 	@
..........	#	Слесарь-сантехник 4, 5 разряда	#	1,00 	@
..........	#	Оператор котельной 4, 5 разряда	#	1,00 	@
..........	#	Электромонтер по ремонту и обслуживанию электроустановок 4, 5 разряда	#	1,00 	@
..........	#	Комендант	#	1,00 	@
..........	#	Техник 2 категории	#	1,00 	@
3.4.6.	#	Библиотека	#	3,00 	@
..........	#	Ведущий библиотекарь 	#	1,00 	@
..........	#	Библиограф 1 категории	#	1,00 	@
..........	#	Библиотекарь 2 категории 	#	1,00 	@
3.4.7.	#	Бухгалтерия	#	2,00 	@
..........	#	Ведущий бухгалтер	#	1,00 	@
..........	#	Ведущий экономист	#	1,00 	@
3.4.8.	#	Отдел кадров	#	1,00 	@
..........	#	Ведущий специалист по кадрам	#	1,00 	@
3.5.	#	Институт педагогического образования и менеджмента (филиал) федерального государственного автономного образовательного учреждения высшего образования «Крымский федеральный университет имени В.И. Вернадского» в г. Армянске.	#	69,25 	@
..........	#	Директор	#	1,00 	@
..........	#	Заместитель директора по учебно- методической работе	#	1,00 	@
..........	#	Заместитель директора по научной работе	#	1,00 	@
..........	#	Заместитель директора по воспитательной работе	#	1,00 	@
..........	#	Ведущий специалист по кадрам	#	1,00 	@
3.5.1.	#	КАФЕДРА Педагогики и психологии	#	12,25 	@
..........	#	Заведующий кафедрой, к.н., имеющий звание доцент	#	1,00 	@
..........	#	Профессор, д.н., имеющий уч.звание "профессор"	#	0,25 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	2,75 	@
..........	#	Доцент, к.н.	#	2,75 	@
..........	#	Ст. преподаватель	#	2,50 	@
..........	#	Ассистент	#	1,00 	@
..........	#	Старший лаборант	#	2,00 	@
3.5.2.	#	КАФЕДРА Экономики и управления	#	9,25 	@
..........	#	Заведующий кафедрой, к.н., имеющий звание доцент	#	1,00 	@
..........	#	Профессор, д.н., имеющий уч.звание "профессор"	#	1,25 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	0,50 	@
..........	#	Доцент, к.н.	#	1,25 	@
..........	#	Ст. преподаватель	#	1,00 	@
..........	#	Ассистент	#	3,25 	@
..........	#	Старший лаборант	#	1,00 	@
3.5.3.	#	КАФЕДРА Гуманитарных наук	#	9,25 	@
..........	#	Заведующий кафедрой, к.н., имеющий звание доцент	#	1,00 	@
..........	#	Профессор, д.н., имеющий уч.звание "профессор"	#	0,25 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	1,75 	@
..........	#	Доцент, к.н.	#	1,25 	@
..........	#	Ст. преподаватель	#	2,75 	@
..........	#	Ассистент	#	1,25 	@
..........	#	Старший лаборант	#	1,00 	@
3.5.4.	#	УЧЕБНАЯ ЧАСТЬ	#	2,50 	@
..........	#	Специалист по учебно-методической работе 1 категории	#	2,50 	@
3.5.5.	#	БИБЛИОТЕКА	#	1,00 	@
..........	#	Ведущий библиотекарь	#	1,00 	@
3.5.6.	#	БУХГАЛТЕРИЯ	#	2,00 	@
..........	#	Ведущий бухгалтер	#	1,00 	@
..........	#	Ведущий экономист	#	1,00 	@
3.5.7.	#	АДМИНИСТРАТИВНО-ХОЗЯЙСТВЕННАЯ ОТДЕЛ	#	27,00 	@
..........	#	Начальник отдела	#	1,00 	@
..........	#	Ведущий специалист по по охране труда 	#	1,00 	@
..........	#	Слесарь-сантехник 4,5 разряда	#	1,00 	@
..........	#	Электромонтер по ремонту и обслуживанию электрооборудования 4,5 разряда	#	1,00 	@
..........	#	Сторож	#	4,00 	@
..........	#	Заведующий общежитием	#	1,00 	@
..........	#	Дежурный по общежитию	#	4,00 	@
..........	#	Уборщик служебных помещений	#	4,50 	@
..........	#	Рабочий по комплексному обслуживанию и ремонту зданий 4,5 разряда	#	2,50 	@
..........	#	Дворник	#	2,50 	@
..........	#	Секретарь руководителя	#	1,00 	@
..........	#	Кастелянша	#	0,50 	@
..........	#	Оператор котельной 4,5 разряда	#	1,00 	@
..........	#	Ведущий инженер	#	1,00 	@
..........	#	Ведущий инженер-энергетик	#	1,00 	@
3.5.8.	#	ЛОКАЛЬНЫЙ ЦЕНТР ТЕСТИРОВАНИЯ	#	1,00 	@
..........	#	Заведующий центром	#	0,50 	@
..........	#	Старший лаборант	#	0,50 	@
3.6.	#	Керченский инженерно-технический центр по созданию объектов градостроительства (филиал) федерального государственного автономного образовательного учреждения высшего образования «Крымский федеральный университет имени В.И. Вернадского».	#	31,00 	@
..........	#	Директор филиала	#	1,00 	@
..........	#	Заместитель директора	#	1,00 	@
..........	#	Главный инженер проекта	#	1,00 	@
..........	#	Главный специалист-конструктор	#	1,00 	@
..........	#	Заведующий хозяйством	#	1,00 	@
..........	#	Заведующий отдела кадров	#	1,00 	@
..........	#	Заведующий технической библиотекой	#	1,00 	@
..........	#	Заведующий группы выпуска	#	1,00 	@
..........	#	Секретарь руководителя	#	0,50 	@
..........	#	Экономист	#	1,00 	@
..........	#	Бухгалтер	#	2,00 	@
..........	#	Архивариус	#	0,50 	@
..........	#	Техник 	#	1,00 	@
..........	#	Механик множительной техники	#	0,50 	@
..........	#	Уборщик служебных помещений	#	1,00 	@
3.6.1.	#	Архитектурная группа	#	5,00 	@
..........	#	Руководитель группы	#	1,00 	@
..........	#	Ведущий архитектор	#	3,00 	@
..........	#	Архитектор 2 категории	#	1,00 	@
3.6.2.	#	Конструкторская группа	#	5,00 	@
..........	#	Руководитель группы	#	1,00 	@
..........	#	Ведущий инженер	#	2,00 	@
..........	#	Инженер	#	2,00 	@
3.6.3.	#	Группа отдела выпуска водопроводно-канализационных и энергосетей	#	6,50 	@
..........	#	Ведущий инженер	#	2,00 	@
..........	#	Инженер пожарной безопасности	#	0,50 	@
..........	#	Инженер-энергетик	#	1,00 	@
..........	#	Инженер 	#	3,00 	@
3.7.	#	Ордена Трудового Красного Знамени агропромышленный колледж (филиал) федерального государственного автономного образовательного учреждения высшего образования «Крымский федеральный университет имени В.И. Вернадского».	#	175,50 	@
..........	#	Директор	#	1,00 	@
..........	#	Заместитель директора по учебной работе	#	1,00 	@
..........	#	Заместитель директора по учебно-производственной работе	#	1,00 	@
..........	#	Ведущий экономист	#	1,00 	@
..........	#	Ведущий специалист по кадрам 	#	1,00 	@
..........	#	Ведущий юрисконсульт	#	1,00 	@
..........	#	Секретарь руководителя	#	1,00 	@
3.7.1.	#	Учебные отделения: агрономия (защита растений); агрономия (плодоовощеводство); экономика, учет и финансы; заочное отделение	#	83,00 	@
..........	#	Заведующий отделением	#	4,00 	@
..........	#	Методист	#	1,00 	@
..........	#	Преподаватель высшей категории	#	23,00 	@
..........	#	Преподаватель 1 категории	#	21,25 	@
..........	#	Преподаватель	#	10,75 	@
..........	#	Руководитель физического воспитания	#	1,00 	@
..........	#	Мастер производственного обучения	#	6,00 	@
..........	#	Диспетчер образовательного учреждения	#	2,00 	@
..........	#	Лаборант	#	12,00 	@
..........	#	Ведущий эксперт	#	1,00 	@
..........	#	Секретарь 	#	1,00 	@
3.7.2.	#	Отдел по воспитательной работе	#	4,00 	@
..........	#	Заведующий отделом по воспитательной работе	#	1,00 	@
..........	#	Воспитатель	#	1,00 	@
..........	#	Социальный педагог	#	1,00 	@
..........	#	Художественный руководитель	#	1,00 	@
3.7.3.	#	Бухгалтерия	#	5,00 	@
..........	#	Старший бухгалтер	#	1,00 	@
..........	#	Бухгалтер 1 категории	#	3,00 	@
..........	#	Кассир	#	1,00 	@
3.7.4.	#	Библиотека	#	3,00 	@
..........	#	Заведующий библиотекой	#	1,00 	@
..........	#	Библиотекарь	#	1,00 	@
..........	#	Библиограф	#	1,00 	@
3.7.5.	#	Народный музей	#	1,00 	@
..........	#	Заведующий музеем	#	1,00 	@
3.7.6.	#	Учебно-производственная мастерская	#	1,00 	@
..........	#	Заведующий учебно-производственной мастерской 	#	1,00 	@
3.7.7.	#	Отдел по комплексной безопасности	#	14,00 	@
..........	#	Начальник отдела	#	1,00 	@
..........	#	Ведущий программист	#	1,00 	@
..........	#	Инженер по охране труда	#	1,00 	@
..........	#	Инженер-энергетик	#	1,00 	@
3.7.7.1.	#	Служба охраны	#	10,00 	@
..........	#	Начальник службы	#	1,00 	@
..........	#	Сторож (вахтер)	#	9,00 	@
3.7.8.	#	Столовая	#	7,00 	@
..........	#	Заведующий столовой	#	1,00 	@
..........	#	Повар 6 разряда	#	1,00 	@
..........	#	Повар 4, 5 разрядов	#	1,00 	@
..........	#	Кондитер	#	1,00 	@
..........	#	Кухонный рабочий	#	1,00 	@
..........	#	Буфетчик	#	1,00 	@
..........	#	Калькулятор	#	1,00 	@
3.7.9.	#	Общежития	#	18,00 	@
..........	#	Комендант	#	2,00 	@
..........	#	Дежурный по общежитию	#	16,00 	@
3.7.1...........	#	Хозяйственная отдел	#	32,50 	@
..........	#	Начальник отдела 	#	1,00 	@
..........	#	Заведующий хозяйственной частью	#	1,00 	@
..........	#	Заведующий складом	#	1,00 	@
..........	#	Водитель автомобиля	#	2,00 	@
..........	#	Дворник	#	1,00 	@
..........	#	Уборщик служебных помещений	#	10,00 	@
..........	#	Слесарь-сантехник	#	5,00 	@
..........	#	Комендант	#	2,00 	@
..........	#	Рабочий по уходу за животными	#	0,50 	@
..........	#	Электромонтер по ремонту и обслуживанию электрооборудования	#	1,00 	@
..........	#	Мастер участка	#	1,00 	@
..........	#	Истопник	#	4,00 	@
..........	#	Плотник	#	1,00 	@
..........	#	Рабочий по комплексному ремонту и обслуживанию зданий	#	2,00 	@
3.8.	#	Прибрежненский аграрный колледж (филиал) федерального государственного автономного образовательного учреждения высшего образования «Крымский федеральный университет имени В.И. Вернадского».	#	149,00 	@
..........	#	Директор	#	1,00 	@
..........	#	Заместитель директора 	#	3,00 	@
..........	#	Заведующий отделением 	#	2,00 	@
..........	#	Заведующий учебно - производственными мастерскими	#	1,00 	@
..........	#	Заведующий музеем	#	1,00 	@
..........	#	Ведущий инженер-энергетик	#	0,50 	@
..........	#	Ведущий юрисконсульт	#	1,00 	@
..........	#	Секретарь руководителя 	#	1,00 	@
..........	#	Ведущий специалист по кадрам	#	1,00 	@
..........	#	Художественный руководитель	#	1,50 	@
3.8.1.	#	Отделения	#	61,00 	@
..........	#	Преподаватель высшей категории	#	10,00 	@
..........	#	Преподаватель 1 категории 	#	19,00 	@
..........	#	Преподаватель	#	16,00 	@
..........	#	Руководитель физического воспитания	#	1,00 	@
..........	#	Педагог -психолог	#	1,00 	@
..........	#	Воспитатель 	#	1,00 	@
..........	#	Методист 	#	1,00 	@
..........	#	Лаборант	#	12,00 	@
3.8.2.	#	Учебная часть	#	4,00 	@
..........	#	Заведующий учебной частью	#	1,00 	@
..........	#	Секретарь учебной части	#	1,00 	@
..........	#	Диспетчер образовательного учреждения	#	2,00 	@
3.8.3.	#	Отдел по комплексной безопасности	#	4,50 	@
..........	#	Начальник отдела	#	1,00 	@
..........	#	Ведущий инженер по охране труда	#	1,00 	@
..........	#	Инженер - программист	#	1,00 	@
..........	#	Инженер по гражданской обороне и чрезвычайным ситуациям 2 категории	#	1,00 	@
..........	#	Инженер пожарной охраны 2 категории 	#	0,50 	@
3.8.4.	#	Библиотека	#	3,00 	@
..........	#	Заведующий библиотекой	#	1,00 	@
..........	#	Библиотекарь	#	1,00 	@
..........	#	Библиограф	#	1,00 	@
3.8.5.	#	Учебно-технологический отдел	#	14,00 	@
..........	#	Начальник учебно-технологического отдела 	#	1,00 	@
..........	#	Механик	#	1,00 	@
..........	#	Тракторист-машинист сельскохозяйственного производства 3 разряда	#	2,00 	@
..........	#	Водитель автомобиля	#	2,00 	@
..........	#	Сторож	#	8,00 	@
3.8.6.	#	Хозяйственная часть	#	26,00 	@
..........	#	Ведущий специалист по организации управления производством 	#	1,00 	@
..........	#	Заведующий складом	#	1,00 	@
..........	#	Заведующий хозяйством	#	1,00 	@
..........	#	Уборщик служебных помещений	#	7,00 	@
..........	#	Дежурный учебного корпуса	#	4,00 	@
..........	#	Мастер участка	#	1,00 	@
..........	#	Инженер садово-паркового хозяйства 2 категории	#	1,00 	@
..........	#	Садовник	#	1,00 	@
..........	#	Слесарь-сантехник	#	1,00 	@
..........	#	Слесарь-электрик по ремонту электрооборудования 4 разряда	#	1,00 	@
..........	#	Подсобный рабочий	#	1,00 	@
..........	#	Рабочий зеленого строительства 4 	#	1,00 	@
..........	#	Дворник	#	1,00 	@
..........	#	Рабочий по комплексному обслуживанию и ремонту зданий	#	3,00 	@
..........	#	Плотник	#	1,00 	@
3.8.7.	#	Общежитие	#	13,00 	@
..........	#	Заведующий общежитием	#	1,00 	@
..........	#	Дежурный по общежитию	#	12,00 	@
3.8.8.	#	Столовая	#	5,50 	@
..........	#	Заведующий столовой	#	1,00 	@
..........	#	Заведующий производством	#	0,50 	@
..........	#	Повар 4, 5 разрядов	#	2,00 	@
..........	#	Кухонный рабочий	#	2,00 	@
3.8.8.	#	Бухгалтерия	#	5,00 	@
..........	#	Старший бухгалтер	#	1,00 	@
..........	#	Бухгалтер 1 категории	#	2,00 	@
..........	#	Бухгалтер 2 категории	#	1,00 	@
..........	#	Кассир 	#	1,00 	@
3.9.	#	Севастопольский экономико-гуманитарный институт (филиал) федерального государственного автономного образовательного учреждения высшего образования «Крымский федеральный университет имени В.И. Вернадского».	#	126,50 	@
..........	#	Директор	#	1,00 	@
..........	#	Заместитель директора по учебно-воспитательной и научной работе	#	1,00 	@
..........	#	Заместитель директора по административно-хозяйственной деятельности	#	1,00 	@
..........	#	Заместитель директора по организационной и  финансово-экономической деятельности	#	1,00 	@
..........	#	Ученый секретарь совета института	#	0,50 	@
3.9.1.	#	КАФЕДРА Социально-гуманитарных дисциплин	#	12,00 	@
..........	#	Заведующий кафедрой, к.н.	#	1,00 	@
..........	#	Профессор, д.н.	#	0,50 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	3,00 	@
..........	#	Доцент, к.н.	#	3,50 	@
..........	#	Старший преподаватель	#	2,00 	@
..........	#	Преподаватель	#	2,00 	@
3.9.2.	#	КАФЕДРА Общей психологии	#	8,00 	@
..........	#	Заведующий кафедрой, к.н., имеющий звание "доцент"	#	1,00 	@
..........	#	Профессор, д.н.	#	0,50 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	2,00 	@
..........	#	Доцент, к.н.	#	2,50 	@
..........	#	Старший преподаватель, к.н.	#	0,50 	@
..........	#	Старший преподаватель	#	0,75 	@
..........	#	Преподаватель	#	0,75 	@
3.9.3.	#	КАФЕДРА Туризма	#	8,50 	@
..........	#	Заведующий кафедрой, к.н.	#	0,25 	@
..........	#	Профессор, д.н.	#	0,25 	@
..........	#	Доцент, к.н.	#	3,00 	@
..........	#	Старший преподаватель, к.н.	#	2,00 	@
..........	#	Старший преподаватель	#	2,00 	@
..........	#	Преподаватель	#	1,00 	@
3.9.4.	#	КАФЕДРА Менеджмента	#	9,00 	@
..........	#	Заведующий кафедрой, к.н., имеющий звание "доцент"	#	1,00 	@
..........	#	Профессор, д.н.	#	1,00 	@
..........	#	Доцент, к.н.	#	3,75 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	0,75 	@
..........	#	Старший преподаватель, к.н.	#	1,00 	@
..........	#	Старший преподаватель	#	1,00 	@
..........	#	Преподаватель	#	0,50 	@
3.9.5.	#	КАФЕДРА Физической культуры	#	19,00 	@
..........	#	Заведующий кафедрой, к.н.	#	1,00 	@
..........	#	Профессор, д.н.	#	0,50 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	1,50 	@
..........	#	Доцент, к.н.	#	5,00 	@
..........	#	Старший преподаватель	#	7,00 	@
